"date_start","date_end","region","sub_region_1","coverage_type","coverage_cum_percent","coverage_cum_individuals"
"2021-12-12","2021-12-18","ON","Southwestern Public Health","Completed primary series",67.4744626862435,155559
"2021-12-12","2021-12-18","ON","Southwestern Public Health","Completed primary series and 1 booster dose",10.6083411047735,24457
"2021-12-12","2021-12-18","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0,0
"2021-12-19","2021-12-25","ON","Southwestern Public Health","At least one dose",71.8514823570236,165650
"2021-12-19","2021-12-25","ON","Southwestern Public Health","Completed primary series",67.5902752174196,155826
"2021-12-19","2021-12-25","ON","Southwestern Public Health","Completed primary series and 1 booster dose",15.8788956602832,36608
"2021-12-19","2021-12-25","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.000867509596824915,2
"2021-12-26","2022-01-01","ON","Southwestern Public Health","At least one dose",72.00546531046,166005
"2021-12-26","2022-01-01","ON","Southwestern Public Health","Completed primary series",67.6904725758529,156057
"2021-12-26","2022-01-01","ON","Southwestern Public Health","Completed primary series and 1 booster dose",19.4595415211781,44863
"2021-12-26","2022-01-01","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.00130126439523737,3
"2022-01-02","2022-01-08","ON","Southwestern Public Health","At least one dose",72.2822008718472,166643
"2022-01-02","2022-01-08","ON","Southwestern Public Health","Completed primary series",67.8552993992496,156437
"2022-01-02","2022-01-08","ON","Southwestern Public Health","Completed primary series and 1 booster dose",25.6184259038366,59062
"2022-01-02","2022-01-08","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.00477130278253703,11
"2022-01-09","2022-01-15","ON","Southwestern Public Health","At least one dose",72.6070832158581,167392
"2022-01-09","2022-01-15","ON","Southwestern Public Health","Completed primary series",68.0925632739812,156984
"2022-01-09","2022-01-15","ON","Southwestern Public Health","Completed primary series and 1 booster dose",31.5031772538984,72629
"2022-01-09","2022-01-15","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.0121451343555488,28
"2022-01-16","2022-01-22","ON","Southwestern Public Health","At least one dose",72.8842525320436,168031
"2022-01-16","2022-01-22","ON","Southwestern Public Health","Completed primary series",68.4048667288382,157704
"2022-01-16","2022-01-22","ON","Southwestern Public Health","Completed primary series and 1 booster dose",35.424320631547,81669
"2022-01-16","2022-01-22","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.145741612266586,336
"2022-01-23","2022-01-29","ON","Southwestern Public Health","At least one dose",73.1336615411308,168606
"2022-01-23","2022-01-29","ON","Southwestern Public Health","Completed primary series",69.3812487800646,159955
"2022-01-23","2022-01-29","ON","Southwestern Public Health","Completed primary series and 1 booster dose",37.6490489926045,86798
"2022-01-23","2022-01-29","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.294085753323646,678
"2022-01-30","2022-02-05","ON","Southwestern Public Health","At least one dose",73.2802706629942,168944
"2022-01-30","2022-02-05","ON","Southwestern Public Health","Completed primary series",70.1810926283372,161799
"2022-01-30","2022-02-05","ON","Southwestern Public Health","Completed primary series and 1 booster dose",39.5007482270273,91067
"2022-01-30","2022-02-05","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.350040122318853,807
"2022-02-06","2022-02-12","ON","Southwestern Public Health","At least one dose",73.3743954542497,169161
"2022-02-06","2022-02-12","ON","Southwestern Public Health","Completed primary series",70.5575917933592,162667
"2022-02-06","2022-02-12","ON","Southwestern Public Health","Completed primary series and 1 booster dose",40.3908130733696,93119
"2022-02-06","2022-02-12","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.376065410223601,867
"2022-02-13","2022-02-19","ON","Southwestern Public Health","At least one dose",73.4208072176799,169268
"2022-02-13","2022-02-19","ON","Southwestern Public Health","Completed primary series",70.8056995380511,163239
"2022-02-13","2022-02-19","ON","Southwestern Public Health","Completed primary series and 1 booster dose",40.9147888698519,94327
"2022-02-13","2022-02-19","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.471925220672754,1088
"2022-02-20","2022-02-26","ON","Southwestern Public Health","At least one dose",73.454640091956,169346
"2022-02-20","2022-02-26","ON","Southwestern Public Health","Completed primary series",70.9301871651955,163526
"2022-02-20","2022-02-26","ON","Southwestern Public Health","Completed primary series and 1 booster dose",41.2652627469691,95135
"2022-02-20","2022-02-26","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.563447483137782,1299
"2022-02-27","2022-03-05","ON","Southwestern Public Health","At least one dose",73.4815328894576,169408
"2022-02-27","2022-03-05","ON","Southwestern Public Health","Completed primary series",71.1110629161335,163943
"2022-02-27","2022-03-05","ON","Southwestern Public Health","Completed primary series and 1 booster dose",41.5324557027912,95751
"2022-02-27","2022-03-05","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.607690472575853,1401
"2022-03-06","2022-03-12","ON","Southwestern Public Health","At least one dose",73.5058231581687,169464
"2022-03-06","2022-03-12","ON","Southwestern Public Health","Completed primary series",71.2242729185192,164204
"2022-03-06","2022-03-12","ON","Southwestern Public Health","Completed primary series and 1 booster dose",41.712030189334,96165
"2022-03-06","2022-03-12","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.633282005682188,1460
"2022-03-13","2022-03-19","ON","Southwestern Public Health","At least one dose",73.5257758788957,169510
"2022-03-13","2022-03-19","ON","Southwestern Public Health","Completed primary series",71.3635082088096,164525
"2022-03-13","2022-03-19","ON","Southwestern Public Health","Completed primary series and 1 booster dose",41.9293413433386,96666
"2022-03-13","2022-03-19","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.667548634756772,1539
"2022-03-20","2022-03-26","ON","Southwestern Public Health","At least one dose",73.5496323928083,169565
"2022-03-20","2022-03-26","ON","Southwestern Public Health","Completed primary series",71.4762844563968,164785
"2022-03-20","2022-03-26","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.081155522783,97016
"2022-03-20","2022-03-26","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.688802619878982,1588
"2022-03-27","2022-04-02","ON","Southwestern Public Health","At least one dose",73.5700188683337,169612
"2022-03-27","2022-04-02","ON","Southwestern Public Health","Completed primary series",71.5517577913206,164959
"2022-03-27","2022-04-02","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.2182220390813,97332
"2022-03-27","2022-04-02","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",0.756468368431326,1744
"2022-04-03","2022-04-09","ON","Southwestern Public Health","At least one dose",73.5878028150686,169653
"2022-04-03","2022-04-09","ON","Southwestern Public Health","Completed primary series",71.5864581751936,165039
"2022-04-03","2022-04-09","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.3422759114273,97618
"2022-04-03","2022-04-09","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",1.51206922726583,3486
"2022-04-10","2022-04-16","ON","Southwestern Public Health","At least one dose",73.6047192522067,169692
"2022-04-10","2022-04-16","ON","Southwestern Public Health","Completed primary series",71.623761087857,165125
"2022-04-10","2022-04-16","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.4602572165955,97890
"2022-04-10","2022-04-16","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",2.68884599535882,6199
"2022-04-17","2022-04-23","ON","Southwestern Public Health","At least one dose",73.6372508620877,169767
"2022-04-17","2022-04-23","ON","Southwestern Public Health","Completed primary series",71.6545576785443,165196
"2022-04-17","2022-04-23","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.5604545750287,98121
"2022-04-17","2022-04-23","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",3.73636383352491,8614
"2022-04-24","2022-04-30","ON","Southwestern Public Health","At least one dose",73.6550348088226,169808
"2022-04-24","2022-04-30","ON","Southwestern Public Health","Completed primary series",71.6883905528205,165274
"2022-04-24","2022-04-30","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.7070636968921,98459
"2022-04-24","2022-04-30","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",4.73009607668785,10905
"2022-05-01","2022-05-07","ON","Southwestern Public Health","At least one dose",73.6754212843479,169855
"2022-05-01","2022-05-07","ON","Southwestern Public Health","Completed primary series",71.7222234270967,165352
"2022-05-01","2022-05-07","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.7860070702032,98641
"2022-05-01","2022-05-07","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",5.48873321911124,12654
"2022-05-08","2022-05-14","ON","Southwestern Public Health","At least one dose",73.6932052310829,169896
"2022-05-08","2022-05-14","ON","Southwestern Public Health","Completed primary series",71.7504174889935,165417
"2022-05-08","2022-05-14","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.8419614391984,98770
"2022-05-08","2022-05-14","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",6.18187338697434,14252
"2022-05-15","2022-05-21","ON","Southwestern Public Health","At least one dose",73.7044828558416,169922
"2022-05-15","2022-05-21","ON","Southwestern Public Health","Completed primary series",71.7721052289141,165467
"2022-05-15","2022-05-21","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.8849031642413,98869
"2022-05-15","2022-05-21","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",6.82990305580256,15746
"2022-05-22","2022-05-28","ON","Southwestern Public Health","At least one dose",73.7153267258019,169947
"2022-05-22","2022-05-28","ON","Southwestern Public Health","Completed primary series",71.7903229304474,165509
"2022-05-22","2022-05-28","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.9278448892841,98968
"2022-05-22","2022-05-28","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",7.35127632349433,16948
"2022-05-29","2022-06-04","ON","Southwestern Public Health","At least one dose",73.7296406341495,169980
"2022-05-29","2022-06-04","ON","Southwestern Public Health","Completed primary series",71.812010670368,165559
"2022-05-29","2022-06-04","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.960376499165,99043
"2022-05-29","2022-06-04","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",7.72734173371793,17815
"2022-06-05","2022-06-11","ON","Southwestern Public Health","At least one dose",73.7365807109241,169996
"2022-06-05","2022-06-11","ON","Southwestern Public Health","Completed primary series",71.8345659198855,165611
"2022-06-05","2022-06-11","ON","Southwestern Public Health","Completed primary series and 1 booster dose",42.9937756186428,99120
"2022-06-05","2022-06-11","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",8.13637250862088,18758
"2022-06-12","2022-06-18","ON","Southwestern Public Health","At least one dose",73.7504608644733,170028
"2022-06-12","2022-06-18","ON","Southwestern Public Health","Completed primary series",71.8532173762172,165654
"2022-06-12","2022-06-18","ON","Southwestern Public Health","Completed primary series and 1 booster dose",43.0237046997332,99189
"2022-06-12","2022-06-18","ON","Southwestern Public Health","Completed primary series and 2+ booster doses",8.52111301481273,19645
"2022-06-19","2022-06-25","ON","Southwestern Public Health","At least one dose",73.7578346960463,170045
