"date_start","date_end","region","sub_region_1","dose_weekly_type","dose_weekly_value"
"2021-07-04","2021-07-10","ON",,"Dose 5",0
"2021-07-04","2021-07-10","ON",,"Dose 6",0
"2021-07-04","2021-07-10","ON",,"Dose 7",0
"2021-07-04","2021-07-10","ON",,"Dose 8",0
"2021-07-11","2021-07-17","ON",,"Dose 1",170
"2021-07-11","2021-07-17","ON",,"Dose 2",1151
"2021-07-11","2021-07-17","ON",,"Dose 3",0
"2021-07-11","2021-07-17","ON",,"Dose 4",0
"2021-07-11","2021-07-17","ON",,"Dose 5",0
"2021-07-11","2021-07-17","ON",,"Dose 6",0
"2021-07-11","2021-07-17","ON",,"Dose 7",0
"2021-07-11","2021-07-17","ON",,"Dose 8",0
"2021-07-18","2021-07-24","ON",,"Dose 1",157
"2021-07-18","2021-07-24","ON",,"Dose 2",860
"2021-07-18","2021-07-24","ON",,"Dose 3",0
"2021-07-18","2021-07-24","ON",,"Dose 4",0
"2021-07-18","2021-07-24","ON",,"Dose 5",0
"2021-07-18","2021-07-24","ON",,"Dose 6",0
"2021-07-18","2021-07-24","ON",,"Dose 7",0
"2021-07-18","2021-07-24","ON",,"Dose 8",0
"2021-07-25","2021-07-31","ON",,"Dose 1",155
"2021-07-25","2021-07-31","ON",,"Dose 2",470
"2021-07-25","2021-07-31","ON",,"Dose 3",0
"2021-07-25","2021-07-31","ON",,"Dose 4",0
"2021-07-25","2021-07-31","ON",,"Dose 5",0
"2021-07-25","2021-07-31","ON",,"Dose 6",0
"2021-07-25","2021-07-31","ON",,"Dose 7",0
"2021-07-25","2021-07-31","ON",,"Dose 8",0
"2021-08-01","2021-08-07","ON",,"Dose 1",102
"2021-08-01","2021-08-07","ON",,"Dose 2",348
"2021-08-01","2021-08-07","ON",,"Dose 3",0
"2021-08-01","2021-08-07","ON",,"Dose 4",0
"2021-08-01","2021-08-07","ON",,"Dose 5",0
"2021-08-01","2021-08-07","ON",,"Dose 6",0
"2021-08-01","2021-08-07","ON",,"Dose 7",0
"2021-08-01","2021-08-07","ON",,"Dose 8",0
"2021-08-08","2021-08-14","ON",,"Dose 1",147
"2021-08-08","2021-08-14","ON",,"Dose 2",559
"2021-08-08","2021-08-14","ON",,"Dose 3",0
"2021-08-08","2021-08-14","ON",,"Dose 4",0
"2021-08-08","2021-08-14","ON",,"Dose 5",0
"2021-08-08","2021-08-14","ON",,"Dose 6",0
"2021-08-08","2021-08-14","ON",,"Dose 7",0
"2021-08-08","2021-08-14","ON",,"Dose 8",0
"2021-08-15","2021-08-21","ON",,"Dose 1",118
"2021-08-15","2021-08-21","ON",,"Dose 2",247
"2021-08-15","2021-08-21","ON",,"Dose 3",0
"2021-08-15","2021-08-21","ON",,"Dose 4",0
"2021-08-15","2021-08-21","ON",,"Dose 5",0
"2021-08-15","2021-08-21","ON",,"Dose 6",0
"2021-08-15","2021-08-21","ON",,"Dose 7",0
"2021-08-15","2021-08-21","ON",,"Dose 8",0
"2021-08-22","2021-08-28","ON",,"Dose 1",171
"2021-08-22","2021-08-28","ON",,"Dose 2",320
"2021-08-22","2021-08-28","ON",,"Dose 3",1
"2021-08-22","2021-08-28","ON",,"Dose 4",0
"2021-08-22","2021-08-28","ON",,"Dose 5",0
"2021-08-22","2021-08-28","ON",,"Dose 6",0
"2021-08-22","2021-08-28","ON",,"Dose 7",0
"2021-08-22","2021-08-28","ON",,"Dose 8",0
"2021-08-29","2021-09-04","ON",,"Dose 1",197
"2021-08-29","2021-09-04","ON",,"Dose 2",323
"2021-08-29","2021-09-04","ON",,"Dose 3",64
"2021-08-29","2021-09-04","ON",,"Dose 4",0
"2021-08-29","2021-09-04","ON",,"Dose 5",0
"2021-08-29","2021-09-04","ON",,"Dose 6",0
"2021-08-29","2021-09-04","ON",,"Dose 7",0
"2021-08-29","2021-09-04","ON",,"Dose 8",0
"2021-09-05","2021-09-11","ON",,"Dose 1",328
"2021-09-05","2021-09-11","ON",,"Dose 2",339
"2021-09-05","2021-09-11","ON",,"Dose 3",53
"2021-09-05","2021-09-11","ON",,"Dose 4",0
"2021-09-05","2021-09-11","ON",,"Dose 5",0
"2021-09-05","2021-09-11","ON",,"Dose 6",0
"2021-09-05","2021-09-11","ON",,"Dose 7",0
"2021-09-05","2021-09-11","ON",,"Dose 8",0
"2021-09-12","2021-09-18","ON",,"Dose 1",266
"2021-09-12","2021-09-18","ON",,"Dose 2",229
"2021-09-12","2021-09-18","ON",,"Dose 3",80
"2021-09-12","2021-09-18","ON",,"Dose 4",0
"2021-09-12","2021-09-18","ON",,"Dose 5",0
"2021-09-12","2021-09-18","ON",,"Dose 6",0
"2021-09-12","2021-09-18","ON",,"Dose 7",0
"2021-09-12","2021-09-18","ON",,"Dose 8",0
"2021-09-19","2021-09-25","ON",,"Dose 1",251
"2021-09-19","2021-09-25","ON",,"Dose 2",296
"2021-09-19","2021-09-25","ON",,"Dose 3",17
"2021-09-19","2021-09-25","ON",,"Dose 4",0
"2021-09-19","2021-09-25","ON",,"Dose 5",0
"2021-09-19","2021-09-25","ON",,"Dose 6",0
"2021-09-19","2021-09-25","ON",,"Dose 7",0
"2021-09-19","2021-09-25","ON",,"Dose 8",0
"2021-09-26","2021-10-02","ON",,"Dose 1",348
"2021-09-26","2021-10-02","ON",,"Dose 2",407
"2021-09-26","2021-10-02","ON",,"Dose 3",75
"2021-09-26","2021-10-02","ON",,"Dose 4",0
"2021-09-26","2021-10-02","ON",,"Dose 5",0
"2021-09-26","2021-10-02","ON",,"Dose 6",0
"2021-09-26","2021-10-02","ON",,"Dose 7",0
"2021-09-26","2021-10-02","ON",,"Dose 8",0
"2021-10-03","2021-10-09","ON",,"Dose 1",243
"2021-10-03","2021-10-09","ON",,"Dose 2",314
"2021-10-03","2021-10-09","ON",,"Dose 3",59
"2021-10-03","2021-10-09","ON",,"Dose 4",0
"2021-10-03","2021-10-09","ON",,"Dose 5",0
"2021-10-03","2021-10-09","ON",,"Dose 6",0
"2021-10-03","2021-10-09","ON",,"Dose 7",0
"2021-10-03","2021-10-09","ON",,"Dose 8",0
"2021-10-10","2021-10-16","ON",,"Dose 1",228
"2021-10-10","2021-10-16","ON",,"Dose 2",349
"2021-10-10","2021-10-16","ON",,"Dose 3",55
"2021-10-10","2021-10-16","ON",,"Dose 4",0
"2021-10-10","2021-10-16","ON",,"Dose 5",0
"2021-10-10","2021-10-16","ON",,"Dose 6",0
"2021-10-10","2021-10-16","ON",,"Dose 7",0
"2021-10-10","2021-10-16","ON",,"Dose 8",0
"2021-10-17","2021-10-23","ON",,"Dose 1",108
"2021-10-17","2021-10-23","ON",,"Dose 2",292
"2021-10-17","2021-10-23","ON",,"Dose 3",95
"2021-10-17","2021-10-23","ON",,"Dose 4",0
"2021-10-17","2021-10-23","ON",,"Dose 5",0
"2021-10-17","2021-10-23","ON",,"Dose 6",0
"2021-10-17","2021-10-23","ON",,"Dose 7",0
"2021-10-17","2021-10-23","ON",,"Dose 8",0
"2021-10-24","2021-10-30","ON",,"Dose 1",132
"2021-10-24","2021-10-30","ON",,"Dose 2",318
"2021-10-24","2021-10-30","ON",,"Dose 3",42
"2021-10-24","2021-10-30","ON",,"Dose 4",0
"2021-10-24","2021-10-30","ON",,"Dose 5",0
"2021-10-24","2021-10-30","ON",,"Dose 6",0
"2021-10-24","2021-10-30","ON",,"Dose 7",0
"2021-10-24","2021-10-30","ON",,"Dose 8",0
"2021-10-31","2021-11-06","ON",,"Dose 1",72
"2021-10-31","2021-11-06","ON",,"Dose 2",192
"2021-10-31","2021-11-06","ON",,"Dose 3",21
"2021-10-31","2021-11-06","ON",,"Dose 4",0
"2021-10-31","2021-11-06","ON",,"Dose 5",0
"2021-10-31","2021-11-06","ON",,"Dose 6",0
"2021-10-31","2021-11-06","ON",,"Dose 7",0
"2021-10-31","2021-11-06","ON",,"Dose 8",0
"2021-11-07","2021-11-13","ON",,"Dose 1",63
"2021-11-07","2021-11-13","ON",,"Dose 2",179
"2021-11-07","2021-11-13","ON",,"Dose 3",134
"2021-11-07","2021-11-13","ON",,"Dose 4",0
"2021-11-07","2021-11-13","ON",,"Dose 5",0
"2021-11-07","2021-11-13","ON",,"Dose 6",0
"2021-11-07","2021-11-13","ON",,"Dose 7",0
"2021-11-07","2021-11-13","ON",,"Dose 8",0
"2021-11-14","2021-11-20","ON",,"Dose 1",67
"2021-11-14","2021-11-20","ON",,"Dose 2",122
"2021-11-14","2021-11-20","ON",,"Dose 3",210
"2021-11-14","2021-11-20","ON",,"Dose 4",0
"2021-11-14","2021-11-20","ON",,"Dose 5",0
"2021-11-14","2021-11-20","ON",,"Dose 6",0
"2021-11-14","2021-11-20","ON",,"Dose 7",0
"2021-11-14","2021-11-20","ON",,"Dose 8",0
"2021-11-21","2021-11-27","ON",,"Dose 1",91
"2021-11-21","2021-11-27","ON",,"Dose 2",160
"2021-11-21","2021-11-27","ON",,"Dose 3",652
"2021-11-21","2021-11-27","ON",,"Dose 4",0
"2021-11-21","2021-11-27","ON",,"Dose 5",0
"2021-11-21","2021-11-27","ON",,"Dose 6",0
"2021-11-21","2021-11-27","ON",,"Dose 7",0
"2021-11-21","2021-11-27","ON",,"Dose 8",0
"2021-11-28","2021-12-04","ON",,"Dose 1",648
"2021-11-28","2021-12-04","ON",,"Dose 2",49
"2021-11-28","2021-12-04","ON",,"Dose 3",290
"2021-11-28","2021-12-04","ON",,"Dose 4",0
"2021-11-28","2021-12-04","ON",,"Dose 5",0
"2021-11-28","2021-12-04","ON",,"Dose 6",0
"2021-11-28","2021-12-04","ON",,"Dose 7",0
"2021-11-28","2021-12-04","ON",,"Dose 8",0
"2021-12-05","2021-12-11","ON",,"Dose 1",237
"2021-12-05","2021-12-11","ON",,"Dose 2",66
"2021-12-05","2021-12-11","ON",,"Dose 3",1098
"2021-12-05","2021-12-11","ON",,"Dose 4",0
"2021-12-05","2021-12-11","ON",,"Dose 5",0
"2021-12-05","2021-12-11","ON",,"Dose 6",0
"2021-12-05","2021-12-11","ON",,"Dose 7",0
"2021-12-05","2021-12-11","ON",,"Dose 8",0
"2021-12-12","2021-12-18","ON",,"Dose 1",247
"2021-12-12","2021-12-18","ON",,"Dose 2",94
"2021-12-12","2021-12-18","ON",,"Dose 3",2938
"2021-12-12","2021-12-18","ON",,"Dose 4",0
"2021-12-12","2021-12-18","ON",,"Dose 5",0
"2021-12-12","2021-12-18","ON",,"Dose 6",0
"2021-12-12","2021-12-18","ON",,"Dose 7",0
"2021-12-12","2021-12-18","ON",,"Dose 8",0
"2021-12-19","2021-12-25","ON",,"Dose 1",85
"2021-12-19","2021-12-25","ON",,"Dose 2",49
"2021-12-19","2021-12-25","ON",,"Dose 3",4993
"2021-12-19","2021-12-25","ON",,"Dose 4",0
"2021-12-19","2021-12-25","ON",,"Dose 5",0
"2021-12-19","2021-12-25","ON",,"Dose 6",0
"2021-12-19","2021-12-25","ON",,"Dose 7",0
"2021-12-19","2021-12-25","ON",,"Dose 8",0
"2021-12-26","2022-01-01","ON",,"Dose 1",125
"2021-12-26","2022-01-01","ON",,"Dose 2",46
"2021-12-26","2022-01-01","ON",,"Dose 3",1369
"2021-12-26","2022-01-01","ON",,"Dose 4",1
"2021-12-26","2022-01-01","ON",,"Dose 5",0
"2021-12-26","2022-01-01","ON",,"Dose 6",0
"2021-12-26","2022-01-01","ON",,"Dose 7",0
"2021-12-26","2022-01-01","ON",,"Dose 8",0
"2022-01-02","2022-01-08","ON",,"Dose 1",91
"2022-01-02","2022-01-08","ON",,"Dose 2",65
"2022-01-02","2022-01-08","ON",,"Dose 3",1271
"2022-01-02","2022-01-08","ON",,"Dose 4",0
"2022-01-02","2022-01-08","ON",,"Dose 5",0
"2022-01-02","2022-01-08","ON",,"Dose 6",0
"2022-01-02","2022-01-08","ON",,"Dose 7",0
"2022-01-02","2022-01-08","ON",,"Dose 8",0
"2022-01-09","2022-01-15","ON",,"Dose 1",124
"2022-01-09","2022-01-15","ON",,"Dose 2",128
"2022-01-09","2022-01-15","ON",,"Dose 3",1362
"2022-01-09","2022-01-15","ON",,"Dose 4",79
"2022-01-09","2022-01-15","ON",,"Dose 5",0
"2022-01-09","2022-01-15","ON",,"Dose 6",0
"2022-01-09","2022-01-15","ON",,"Dose 7",0
"2022-01-09","2022-01-15","ON",,"Dose 8",0
"2022-01-16","2022-01-22","ON",,"Dose 1",142
"2022-01-16","2022-01-22","ON",,"Dose 2",111
"2022-01-16","2022-01-22","ON",,"Dose 3",721
"2022-01-16","2022-01-22","ON",,"Dose 4",26
"2022-01-16","2022-01-22","ON",,"Dose 5",0
"2022-01-16","2022-01-22","ON",,"Dose 6",0
"2022-01-16","2022-01-22","ON",,"Dose 7",0
"2022-01-16","2022-01-22","ON",,"Dose 8",0
"2022-01-23","2022-01-29","ON",,"Dose 1",48
"2022-01-23","2022-01-29","ON",,"Dose 2",387
"2022-01-23","2022-01-29","ON",,"Dose 3",196
"2022-01-23","2022-01-29","ON",,"Dose 4",62
"2022-01-23","2022-01-29","ON",,"Dose 5",0
"2022-01-23","2022-01-29","ON",,"Dose 6",0
"2022-01-23","2022-01-29","ON",,"Dose 7",0
"2022-01-23","2022-01-29","ON",,"Dose 8",0
"2022-01-30","2022-02-05","ON",,"Dose 1",47
"2022-01-30","2022-02-05","ON",,"Dose 2",190
"2022-01-30","2022-02-05","ON",,"Dose 3",338
"2022-01-30","2022-02-05","ON",,"Dose 4",43
"2022-01-30","2022-02-05","ON",,"Dose 5",0
"2022-01-30","2022-02-05","ON",,"Dose 6",0
"2022-01-30","2022-02-05","ON",,"Dose 7",0
"2022-01-30","2022-02-05","ON",,"Dose 8",0
"2022-02-06","2022-02-12","ON",,"Dose 1",30
"2022-02-06","2022-02-12","ON",,"Dose 2",173
"2022-02-06","2022-02-12","ON",,"Dose 3",158
"2022-02-06","2022-02-12","ON",,"Dose 4",55
"2022-02-06","2022-02-12","ON",,"Dose 5",0
"2022-02-06","2022-02-12","ON",,"Dose 6",0
"2022-02-06","2022-02-12","ON",,"Dose 7",0
"2022-02-06","2022-02-12","ON",,"Dose 8",0
"2022-02-13","2022-02-19","ON",,"Dose 1",12
"2022-02-13","2022-02-19","ON",,"Dose 2",74
"2022-02-13","2022-02-19","ON",,"Dose 3",72
"2022-02-13","2022-02-19","ON",,"Dose 4",21
"2022-02-13","2022-02-19","ON",,"Dose 5",0
"2022-02-13","2022-02-19","ON",,"Dose 6",0
"2022-02-13","2022-02-19","ON",,"Dose 7",0
"2022-02-13","2022-02-19","ON",,"Dose 8",0
"2022-02-20","2022-02-26","ON",,"Dose 1",3
"2022-02-20","2022-02-26","ON",,"Dose 2",27
"2022-02-20","2022-02-26","ON",,"Dose 3",69
"2022-02-20","2022-02-26","ON",,"Dose 4",15
"2022-02-20","2022-02-26","ON",,"Dose 5",0
"2022-02-20","2022-02-26","ON",,"Dose 6",0
"2022-02-20","2022-02-26","ON",,"Dose 7",0
"2022-02-20","2022-02-26","ON",,"Dose 8",0
"2022-02-27","2022-03-05","ON",,"Dose 1",6
"2022-02-27","2022-03-05","ON",,"Dose 2",53
"2022-02-27","2022-03-05","ON",,"Dose 3",95
"2022-02-27","2022-03-05","ON",,"Dose 4",22
"2022-02-27","2022-03-05","ON",,"Dose 5",0
"2022-02-27","2022-03-05","ON",,"Dose 6",0
"2022-02-27","2022-03-05","ON",,"Dose 7",0
"2022-02-27","2022-03-05","ON",,"Dose 8",0
"2022-03-06","2022-03-12","ON",,"Dose 1",2
"2022-03-06","2022-03-12","ON",,"Dose 2",23
"2022-03-06","2022-03-12","ON",,"Dose 3",81
"2022-03-06","2022-03-12","ON",,"Dose 4",12
"2022-03-06","2022-03-12","ON",,"Dose 5",0
"2022-03-06","2022-03-12","ON",,"Dose 6",0
"2022-03-06","2022-03-12","ON",,"Dose 7",0
"2022-03-06","2022-03-12","ON",,"Dose 8",0
"2022-03-13","2022-03-19","ON",,"Dose 1",5
"2022-03-13","2022-03-19","ON",,"Dose 2",14
"2022-03-13","2022-03-19","ON",,"Dose 3",64
"2022-03-13","2022-03-19","ON",,"Dose 4",46
"2022-03-13","2022-03-19","ON",,"Dose 5",0
"2022-03-13","2022-03-19","ON",,"Dose 6",0
"2022-03-13","2022-03-19","ON",,"Dose 7",0
"2022-03-13","2022-03-19","ON",,"Dose 8",0
"2022-03-20","2022-03-26","ON",,"Dose 1",9
"2022-03-20","2022-03-26","ON",,"Dose 2",32
"2022-03-20","2022-03-26","ON",,"Dose 3",44
"2022-03-20","2022-03-26","ON",,"Dose 4",12
"2022-03-20","2022-03-26","ON",,"Dose 5",0
"2022-03-20","2022-03-26","ON",,"Dose 6",0
"2022-03-20","2022-03-26","ON",,"Dose 7",0
"2022-03-20","2022-03-26","ON",,"Dose 8",0
"2022-03-27","2022-04-02","ON",,"Dose 1",5
"2022-03-27","2022-04-02","ON",,"Dose 2",15
"2022-03-27","2022-04-02","ON",,"Dose 3",11
"2022-03-27","2022-04-02","ON",,"Dose 4",0
"2022-03-27","2022-04-02","ON",,"Dose 5",1
"2022-03-27","2022-04-02","ON",,"Dose 6",0
"2022-03-27","2022-04-02","ON",,"Dose 7",0
"2022-03-27","2022-04-02","ON",,"Dose 8",0
"2022-04-03","2022-04-09","ON",,"Dose 1",6
"2022-04-03","2022-04-09","ON",,"Dose 2",12
"2022-04-03","2022-04-09","ON",,"Dose 3",42
"2022-04-03","2022-04-09","ON",,"Dose 4",14
"2022-04-03","2022-04-09","ON",,"Dose 5",0
"2022-04-03","2022-04-09","ON",,"Dose 6",0
"2022-04-03","2022-04-09","ON",,"Dose 7",0
"2022-04-03","2022-04-09","ON",,"Dose 8",0
"2022-04-10","2022-04-16","ON",,"Dose 1",7
"2022-04-10","2022-04-16","ON",,"Dose 2",13
"2022-04-10","2022-04-16","ON",,"Dose 3",38
"2022-04-10","2022-04-16","ON",,"Dose 4",299
"2022-04-10","2022-04-16","ON",,"Dose 5",1
"2022-04-10","2022-04-16","ON",,"Dose 6",0
"2022-04-10","2022-04-16","ON",,"Dose 7",0
"2022-04-10","2022-04-16","ON",,"Dose 8",0
"2022-04-17","2022-04-23","ON",,"Dose 1",6
"2022-04-17","2022-04-23","ON",,"Dose 2",11
"2022-04-17","2022-04-23","ON",,"Dose 3",33
"2022-04-17","2022-04-23","ON",,"Dose 4",275
"2022-04-17","2022-04-23","ON",,"Dose 5",0
"2022-04-17","2022-04-23","ON",,"Dose 6",0
"2022-04-17","2022-04-23","ON",,"Dose 7",0
"2022-04-17","2022-04-23","ON",,"Dose 8",0
"2022-04-24","2022-04-30","ON",,"Dose 1",11
"2022-04-24","2022-04-30","ON",,"Dose 2",17
"2022-04-24","2022-04-30","ON",,"Dose 3",30
"2022-04-24","2022-04-30","ON",,"Dose 4",385
"2022-04-24","2022-04-30","ON",,"Dose 5",0
"2022-04-24","2022-04-30","ON",,"Dose 6",0
"2022-04-24","2022-04-30","ON",,"Dose 7",0
"2022-04-24","2022-04-30","ON",,"Dose 8",0
"2022-05-01","2022-05-07","ON",,"Dose 1",2
"2022-05-01","2022-05-07","ON",,"Dose 2",11
"2022-05-01","2022-05-07","ON",,"Dose 3",22
"2022-05-01","2022-05-07","ON",,"Dose 4",295
"2022-05-01","2022-05-07","ON",,"Dose 5",0
"2022-05-01","2022-05-07","ON",,"Dose 6",0
"2022-05-01","2022-05-07","ON",,"Dose 7",0
"2022-05-01","2022-05-07","ON",,"Dose 8",0
"2022-05-08","2022-05-14","ON",,"Dose 1",10
"2022-05-08","2022-05-14","ON",,"Dose 2",18
"2022-05-08","2022-05-14","ON",,"Dose 3",18
"2022-05-08","2022-05-14","ON",,"Dose 4",498
"2022-05-08","2022-05-14","ON",,"Dose 5",1
"2022-05-08","2022-05-14","ON",,"Dose 6",0
"2022-05-08","2022-05-14","ON",,"Dose 7",0
"2022-05-08","2022-05-14","ON",,"Dose 8",0
"2022-05-15","2022-05-21","ON",,"Dose 1",7
"2022-05-15","2022-05-21","ON",,"Dose 2",12
"2022-05-15","2022-05-21","ON",,"Dose 3",12
"2022-05-15","2022-05-21","ON",,"Dose 4",375
"2022-05-15","2022-05-21","ON",,"Dose 5",0
"2022-05-15","2022-05-21","ON",,"Dose 6",0
"2022-05-15","2022-05-21","ON",,"Dose 7",0
"2022-05-15","2022-05-21","ON",,"Dose 8",0
"2022-05-22","2022-05-28","ON",,"Dose 1",8
"2022-05-22","2022-05-28","ON",,"Dose 2",2
"2022-05-22","2022-05-28","ON",,"Dose 3",21
"2022-05-22","2022-05-28","ON",,"Dose 4",394
"2022-05-22","2022-05-28","ON",,"Dose 5",1
"2022-05-22","2022-05-28","ON",,"Dose 6",0
"2022-05-22","2022-05-28","ON",,"Dose 7",0
"2022-05-22","2022-05-28","ON",,"Dose 8",0
"2022-05-29","2022-06-04","ON",,"Dose 1",5
"2022-05-29","2022-06-04","ON",,"Dose 2",8
"2022-05-29","2022-06-04","ON",,"Dose 3",8
"2022-05-29","2022-06-04","ON",,"Dose 4",184
"2022-05-29","2022-06-04","ON",,"Dose 5",0
"2022-05-29","2022-06-04","ON",,"Dose 6",0
"2022-05-29","2022-06-04","ON",,"Dose 7",0
"2022-05-29","2022-06-04","ON",,"Dose 8",0
"2022-06-05","2022-06-11","ON",,"Dose 1",6
"2022-06-05","2022-06-11","ON",,"Dose 2",9
"2022-06-05","2022-06-11","ON",,"Dose 3",4
"2022-06-05","2022-06-11","ON",,"Dose 4",139
"2022-06-05","2022-06-11","ON",,"Dose 5",0
"2022-06-05","2022-06-11","ON",,"Dose 6",0
"2022-06-05","2022-06-11","ON",,"Dose 7",0
"2022-06-05","2022-06-11","ON",,"Dose 8",0
"2022-06-12","2022-06-18","ON",,"Dose 1",3
"2022-06-12","2022-06-18","ON",,"Dose 2",2
"2022-06-12","2022-06-18","ON",,"Dose 3",7
"2022-06-12","2022-06-18","ON",,"Dose 4",101
"2022-06-12","2022-06-18","ON",,"Dose 5",1
"2022-06-12","2022-06-18","ON",,"Dose 6",0
"2022-06-12","2022-06-18","ON",,"Dose 7",0
"2022-06-12","2022-06-18","ON",,"Dose 8",0
"2022-06-19","2022-06-25","ON",,"Dose 1",5
"2022-06-19","2022-06-25","ON",,"Dose 2",7
"2022-06-19","2022-06-25","ON",,"Dose 3",7
"2022-06-19","2022-06-25","ON",,"Dose 4",160
"2022-06-19","2022-06-25","ON",,"Dose 5",0
"2022-06-19","2022-06-25","ON",,"Dose 6",0
"2022-06-19","2022-06-25","ON",,"Dose 7",0
"2022-06-19","2022-06-25","ON",,"Dose 8",0
"2022-06-26","2022-07-02","ON",,"Dose 1",1
"2022-06-26","2022-07-02","ON",,"Dose 2",0
"2022-06-26","2022-07-02","ON",,"Dose 3",2
"2022-06-26","2022-07-02","ON",,"Dose 4",30
"2022-06-26","2022-07-02","ON",,"Dose 5",0
"2022-06-26","2022-07-02","ON",,"Dose 6",0
"2022-06-26","2022-07-02","ON",,"Dose 7",0
"2022-06-26","2022-07-02","ON",,"Dose 8",0
"2022-07-03","2022-07-09","ON",,"Dose 1",0
"2022-07-03","2022-07-09","ON",,"Dose 2",4
"2022-07-03","2022-07-09","ON",,"Dose 3",5
"2022-07-03","2022-07-09","ON",,"Dose 4",55
"2022-07-03","2022-07-09","ON",,"Dose 5",0
"2022-07-03","2022-07-09","ON",,"Dose 6",0
"2022-07-03","2022-07-09","ON",,"Dose 7",0
"2022-07-03","2022-07-09","ON",,"Dose 8",0
"2022-07-10","2022-07-16","ON",,"Dose 1",4
"2022-07-10","2022-07-16","ON",,"Dose 2",8
"2022-07-10","2022-07-16","ON",,"Dose 3",3
"2022-07-10","2022-07-16","ON",,"Dose 4",165
"2022-07-10","2022-07-16","ON",,"Dose 5",0
"2022-07-10","2022-07-16","ON",,"Dose 6",0
"2022-07-10","2022-07-16","ON",,"Dose 7",0
"2022-07-10","2022-07-16","ON",,"Dose 8",0
"2022-07-17","2022-07-23","ON",,"Dose 1",3
"2022-07-17","2022-07-23","ON",,"Dose 2",7
"2022-07-17","2022-07-23","ON",,"Dose 3",24
"2022-07-17","2022-07-23","ON",,"Dose 4",332
"2022-07-17","2022-07-23","ON",,"Dose 5",1
"2022-07-17","2022-07-23","ON",,"Dose 6",0
"2022-07-17","2022-07-23","ON",,"Dose 7",0
"2022-07-17","2022-07-23","ON",,"Dose 8",0
"2022-07-24","2022-07-30","ON",,"Dose 1",6
"2022-07-24","2022-07-30","ON",,"Dose 2",1
"2022-07-24","2022-07-30","ON",,"Dose 3",14
"2022-07-24","2022-07-30","ON",,"Dose 4",158
"2022-07-24","2022-07-30","ON",,"Dose 5",0
"2022-07-24","2022-07-30","ON",,"Dose 6",0
"2022-07-24","2022-07-30","ON",,"Dose 7",0
"2022-07-24","2022-07-30","ON",,"Dose 8",0
"2022-07-31","2022-08-06","ON",,"Dose 1",13
"2022-07-31","2022-08-06","ON",,"Dose 2",1
"2022-07-31","2022-08-06","ON",,"Dose 3",6
"2022-07-31","2022-08-06","ON",,"Dose 4",66
"2022-07-31","2022-08-06","ON",,"Dose 5",0
"2022-07-31","2022-08-06","ON",,"Dose 6",0
"2022-07-31","2022-08-06","ON",,"Dose 7",0
"2022-07-31","2022-08-06","ON",,"Dose 8",0
"2022-08-07","2022-08-13","ON",,"Dose 1",24
"2022-08-07","2022-08-13","ON",,"Dose 2",7
"2022-08-07","2022-08-13","ON",,"Dose 3",11
"2022-08-07","2022-08-13","ON",,"Dose 4",158
"2022-08-07","2022-08-13","ON",,"Dose 5",3
"2022-08-07","2022-08-13","ON",,"Dose 6",0
"2022-08-07","2022-08-13","ON",,"Dose 7",0
"2022-08-07","2022-08-13","ON",,"Dose 8",0
"2022-08-14","2022-08-20","ON",,"Dose 1",16
"2022-08-14","2022-08-20","ON",,"Dose 2",5
"2022-08-14","2022-08-20","ON",,"Dose 3",3
"2022-08-14","2022-08-20","ON",,"Dose 4",82
"2022-08-14","2022-08-20","ON",,"Dose 5",0
"2022-08-14","2022-08-20","ON",,"Dose 6",0
"2022-08-14","2022-08-20","ON",,"Dose 7",0
"2022-08-14","2022-08-20","ON",,"Dose 8",0
"2022-08-21","2022-08-27","ON",,"Dose 1",26
"2022-08-21","2022-08-27","ON",,"Dose 2",10
"2022-08-21","2022-08-27","ON",,"Dose 3",24
"2022-08-21","2022-08-27","ON",,"Dose 4",184
"2022-08-21","2022-08-27","ON",,"Dose 5",0
"2022-08-21","2022-08-27","ON",,"Dose 6",0
"2022-08-21","2022-08-27","ON",,"Dose 7",0
"2022-08-21","2022-08-27","ON",,"Dose 8",0
"2022-08-28","2022-09-03","ON",,"Dose 1",8
"2022-08-28","2022-09-03","ON",,"Dose 2",2
"2022-08-28","2022-09-03","ON",,"Dose 3",12
"2022-08-28","2022-09-03","ON",,"Dose 4",82
"2022-08-28","2022-09-03","ON",,"Dose 5",1
"2022-08-28","2022-09-03","ON",,"Dose 6",0
"2022-08-28","2022-09-03","ON",,"Dose 7",0
"2022-08-28","2022-09-03","ON",,"Dose 8",0
"2022-09-04","2022-09-10","ON",,"Dose 1",6
"2022-09-04","2022-09-10","ON",,"Dose 2",4
"2022-09-04","2022-09-10","ON",,"Dose 3",22
"2022-09-04","2022-09-10","ON",,"Dose 4",70
"2022-09-04","2022-09-10","ON",,"Dose 5",1
"2022-09-04","2022-09-10","ON",,"Dose 6",0
"2022-09-04","2022-09-10","ON",,"Dose 7",0
"2022-09-04","2022-09-10","ON",,"Dose 8",0
"2022-09-11","2022-09-17","ON",,"Dose 1",3
"2022-09-11","2022-09-17","ON",,"Dose 2",8
"2022-09-11","2022-09-17","ON",,"Dose 3",10
"2022-09-11","2022-09-17","ON",,"Dose 4",65
"2022-09-11","2022-09-17","ON",,"Dose 5",12
"2022-09-11","2022-09-17","ON",,"Dose 6",0
