"date_start","date_end","region","sub_region_1","outcome_weekly_type","outcome_weekly_value"
"2023-07-09","2023-07-15","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",0
"2023-07-09","2023-07-15","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-07-16","2023-07-22","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",2
"2023-07-16","2023-07-22","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-07-23","2023-07-29","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",0
"2023-07-23","2023-07-29","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-07-30","2023-08-05","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",2
"2023-07-30","2023-08-05","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-08-06","2023-08-12","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",2
"2023-08-06","2023-08-12","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-08-13","2023-08-19","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",0
"2023-08-13","2023-08-19","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-08-20","2023-08-26","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",0
"2023-08-20","2023-08-26","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-08-27","2023-09-02","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",1
"2023-08-27","2023-09-02","ON","Renfrew County and District Health Unit","COVID-19 deaths",1
"2023-09-03","2023-09-09","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",3
"2023-09-03","2023-09-09","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-09-10","2023-09-16","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",2
"2023-09-10","2023-09-16","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-09-17","2023-09-23","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",1
"2023-09-17","2023-09-23","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-09-24","2023-09-30","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",3
"2023-09-24","2023-09-30","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-10-01","2023-10-07","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",6
"2023-10-01","2023-10-07","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-10-08","2023-10-14","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",5
"2023-10-08","2023-10-14","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-10-15","2023-10-21","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",2
"2023-10-15","2023-10-21","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-10-22","2023-10-28","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",4
"2023-10-22","2023-10-28","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-10-29","2023-11-04","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",3
"2023-10-29","2023-11-04","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-11-05","2023-11-11","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",5
"2023-11-05","2023-11-11","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-11-12","2023-11-18","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",6
"2023-11-12","2023-11-18","ON","Renfrew County and District Health Unit","COVID-19 deaths",1
"2023-11-19","2023-11-25","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",7
"2023-11-19","2023-11-25","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2023-11-26","2023-12-02","ON","Renfrew County and District Health Unit","COVID-19 hospitalizations",0
"2023-11-26","2023-12-02","ON","Renfrew County and District Health Unit","COVID-19 deaths",0
"2020-01-05","2020-01-11","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-01-05","2020-01-11","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-01-12","2020-01-18","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-01-12","2020-01-18","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-01-19","2020-01-25","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-01-19","2020-01-25","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-01-26","2020-02-01","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-01-26","2020-02-01","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-02-02","2020-02-08","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-02-02","2020-02-08","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-02-09","2020-02-15","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-02-09","2020-02-15","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-02-16","2020-02-22","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-02-16","2020-02-22","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-02-23","2020-02-29","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-02-23","2020-02-29","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-03-01","2020-03-07","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-03-01","2020-03-07","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-03-08","2020-03-14","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-03-08","2020-03-14","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-03-15","2020-03-21","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",5
"2020-03-15","2020-03-21","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-03-22","2020-03-28","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",5
"2020-03-22","2020-03-28","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",2
"2020-03-29","2020-04-04","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",9
"2020-03-29","2020-04-04","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",2
"2020-04-05","2020-04-11","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",4
"2020-04-05","2020-04-11","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-04-12","2020-04-18","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",5
"2020-04-12","2020-04-18","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",4
"2020-04-19","2020-04-25","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-04-19","2020-04-25","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",3
"2020-04-26","2020-05-02","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",9
"2020-04-26","2020-05-02","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",5
"2020-05-03","2020-05-09","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",4
"2020-05-03","2020-05-09","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",8
"2020-05-10","2020-05-16","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-05-10","2020-05-16","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",8
"2020-05-17","2020-05-23","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",6
"2020-05-17","2020-05-23","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-05-24","2020-05-30","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",3
"2020-05-24","2020-05-30","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-05-31","2020-06-06","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-05-31","2020-06-06","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-06-07","2020-06-13","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-06-07","2020-06-13","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-06-14","2020-06-20","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-06-14","2020-06-20","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-06-21","2020-06-27","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-06-21","2020-06-27","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-06-28","2020-07-04","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-06-28","2020-07-04","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-07-05","2020-07-11","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-07-05","2020-07-11","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-07-12","2020-07-18","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-07-12","2020-07-18","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-07-19","2020-07-25","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-07-19","2020-07-25","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-07-26","2020-08-01","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-07-26","2020-08-01","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-08-02","2020-08-08","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",0
"2020-08-02","2020-08-08","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-08-09","2020-08-15","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-08-09","2020-08-15","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-08-16","2020-08-22","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-08-16","2020-08-22","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-08-23","2020-08-29","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",1
"2020-08-23","2020-08-29","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-08-30","2020-09-05","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-08-30","2020-09-05","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-09-06","2020-09-12","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-09-06","2020-09-12","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-09-13","2020-09-19","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-09-13","2020-09-19","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-09-20","2020-09-26","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",3
"2020-09-20","2020-09-26","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-09-27","2020-10-03","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-09-27","2020-10-03","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-10-04","2020-10-10","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",8
"2020-10-04","2020-10-10","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",3
"2020-10-11","2020-10-17","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",4
"2020-10-11","2020-10-17","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",3
"2020-10-18","2020-10-24","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",2
"2020-10-18","2020-10-24","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",4
"2020-10-25","2020-10-31","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",8
"2020-10-25","2020-10-31","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-11-01","2020-11-07","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",13
"2020-11-01","2020-11-07","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-11-08","2020-11-14","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",3
"2020-11-08","2020-11-14","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-11-15","2020-11-21","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",19
"2020-11-15","2020-11-21","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",2
"2020-11-22","2020-11-28","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",15
"2020-11-22","2020-11-28","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",0
"2020-11-29","2020-12-05","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",21
"2020-11-29","2020-12-05","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",1
"2020-12-06","2020-12-12","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",18
"2020-12-06","2020-12-12","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",2
"2020-12-13","2020-12-19","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",14
"2020-12-13","2020-12-19","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",3
"2020-12-20","2020-12-26","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",25
"2020-12-20","2020-12-26","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",7
"2020-12-27","2021-01-02","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",16
"2020-12-27","2021-01-02","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",7
"2021-01-03","2021-01-09","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",24
"2021-01-03","2021-01-09","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",8
"2021-01-10","2021-01-16","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",22
"2021-01-10","2021-01-16","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",10
"2021-01-17","2021-01-23","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",20
"2021-01-17","2021-01-23","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",36
"2021-01-24","2021-01-30","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",13
"2021-01-24","2021-01-30","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",28
"2021-01-31","2021-02-06","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",21
"2021-01-31","2021-02-06","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",16
"2021-02-07","2021-02-13","ON","Simcoe Muskoka District Health Unit","COVID-19 hospitalizations",13
"2021-02-07","2021-02-13","ON","Simcoe Muskoka District Health Unit","COVID-19 deaths",9
